URL,name,len,Long Title
https://www.imdb.com/name/nm0001735/,Talia Shire,6,"['Rocky Balboa (2006)', 'Rocky III (1982)', 'Rocky IV (1985)', 'Rocky II (1979)', 'Rocky (1976)', 'Rocky V (1990)']"
https://www.imdb.com/name/nm5886517/,Jeffrey Mowery,6,"['Rocky Balboa (2006)', 'The Sitter (2011)', 'Creed (2015)', 'Silver Linings Playbook (2012)', 'Baby Mama (2008)', 'Creed II (2018)']"
https://www.imdb.com/name/nm0189144/,David Cross,6,"['Eternal Sunshine of the Spotless Mind (2004)', '8-Bit Christmas (2021)', 'Megamind (2010)', 'The Cable Guy (1996)', 'Pitch Perfect 2 (2015)', 'Kung Fu Panda 3 (2016)']"
https://www.imdb.com/name/nm0366389/,Kevin Hart,6,"['Lift (2024)', 'Get Hard (2015)', 'Borderlands (2024)', 'Captain Underpants: The First Epic Movie (2017)', 'Along Came Polly (2004)', ""Fool's Gold (2008)""]"
https://www.imdb.com/name/nm0136797/,Steve Carell,6,"['Despicable Me 4 (2024)', 'Neighbors (2014)', 'Knocked Up (2007)', 'Dan in Real Life (2007)', 'The Way Way Back (2013)', 'IF (2024)']"
https://www.imdb.com/name/nm0858378/,Randy Thom,6,"['Ruby Gillman: Teenage Kraken (2023)', 'The Wild Robot (2024)', 'The Croods (2013)', 'Vivo (2021)', 'The Peanuts Movie (2015)', 'Spies in Disguise (2019)']"
https://www.imdb.com/name/nm0001416/,Catherine Keener,6,"['Captain Phillips (2013)', 'The Croods: A New Age (2020)', 'Joker: Folie à Deux (2024)', 'Jackass Presents: Bad Grandpa (2013)', 'The Croods (2013)', 'The Adam Project (2022)']"
https://www.imdb.com/name/nm0085312/,Jack Black,6,"['Borderlands (2024)', 'The Cable Guy (1996)', 'Shallow Hal (2001)', ""Gulliver's Travels (2010)"", 'Kung Fu Panda 3 (2016)', 'Kung Fu Panda 4 (2024)']"
https://www.imdb.com/name/nm10216180/,Jackie Jenkins Jr.,6,"['Pitch Perfect (2012)', 'Keanu (2016)', ""Daddy's Home (2015)"", 'Get Hard (2015)', 'Green Book (2018)', 'The Curious Case of Benjamin Button (2008)']"
https://www.imdb.com/name/nm0519043/,Justin Long,6,"['Waiting... (2005)', 'Alvin and the Chipmunks: The Road Chip (2015)', 'Crossroads (2002)', 'Zack and Miri Make a Porno (2008)', 'Idiocracy (2006)', 'Movie 43 (2013)']"
https://www.imdb.com/name/nm2674188/,Rosemary Howard,6,"['After Everything (2018)', 'The Secret Life of Walter Mitty (2013)', 'Split (2016)', 'The Other Guys (2010)', 'Glass (2019)', 'Ted 2 (2015)']"
https://www.imdb.com/name/nm0748973/,Maya Rudolph,6,"['Zookeeper (2011)', 'The Angry Birds Movie (2016)', 'Turbo (2013)', 'IF (2024)', 'Idiocracy (2006)', 'The Way Way Back (2013)']"
https://www.imdb.com/name/nm0796117/,M. Night Shyamalan,6,"['The Sixth Sense (1999)', 'Unbreakable (2000)', 'Knock at the Cabin (2023)', 'Trap (2024)', 'Split (2016)', 'Glass (2019)']"
https://www.imdb.com/name/nm0006969/,Elizabeth Banks,6,"['Movie 43 (2013)', 'Zack and Miri Make a Porno (2008)', 'Migration (2023)', 'Pitch Perfect 2 (2015)', 'Pitch Perfect (2012)', 'Catch Me If You Can (2002)']"
https://www.imdb.com/name/nm0949350/,Burt Young,6,"['Rocky (1976)', 'Rocky IV (1985)', 'Rocky V (1990)', 'Rocky II (1979)', 'Rocky Balboa (2006)', 'Rocky III (1982)']"
https://www.imdb.com/name/nm0123748/,Tony Burton,6,"['Rocky Balboa (2006)', 'Rocky III (1982)', 'Rocky (1976)', 'Rocky IV (1985)', 'Rocky II (1979)', 'Rocky V (1990)']"
https://www.imdb.com/name/nm0000114/,Steve Buscemi,6,"['Fargo (1996)', 'Pulp Fiction (1994)', 'Transformers One (2024)', 'The Big Lebowski (1998)', 'Mr. Deeds (2002)', 'Billy Madison (1995)']"
https://www.imdb.com/name/nm3046500/,Jimmy Star,6,"['Maid in Manhattan (2002)', ""Ferris Bueller's Day Off (1986)"", 'Confessions of a Shopaholic (2009)', 'Catch Me If You Can (2002)', 'Ace Ventura: Pet Detective (1994)', 'Chef (2014)']"
https://www.imdb.com/name/nm0005562/,Owen Wilson,5,"['Cars 2 (2011)', 'The Grand Budapest Hotel (2014)', 'The Cable Guy (1996)', 'Cars 3 (2017)', 'Free Birds (2013)']"
https://www.imdb.com/name/nm6457399/,Mike Knox,5,"['Silver Linings Playbook (2012)', 'The Shawshank Redemption (1994)', 'Catch Me If You Can (2002)', 'Groundhog Day (1993)', 'The Departed (2006)']"
https://www.imdb.com/name/nm0000246/,Bruce Willis,5,"['Pulp Fiction (1994)', 'Split (2016)', 'The Sixth Sense (1999)', 'Glass (2019)', 'Unbreakable (2000)']"
https://www.imdb.com/name/nm0841910/,Nick Swardson,5,"['Pixels (2015)', 'The Wrong Missy (2020)', 'Just Go with It (2011)', 'Leo (2023)', 'Reno 911!: Miami (2007)']"
https://www.imdb.com/name/nm0134072/,Bobby Cannavale,5,"['Chef (2014)', 'Movie 43 (2013)', ""Daddy's Home (2015)"", 'Incoming (2024)', 'The Other Guys (2010)']"
https://www.imdb.com/name/nm0001309/,Anthony Michael Hall,5,"['Sixteen Candles (1984)', 'Vacation (1983)', 'Trigger Warning (2024)', 'Edward Scissorhands (1990)', 'Weird Science (1985)']"
https://www.imdb.com/name/nm0350453/,Jake Gyllenhaal,5,"['The Guilty (2021)', 'Strange World (2022)', 'Brokeback Mountain (2005)', 'Zodiac (2007)', 'Prisoners (2013)']"
https://www.imdb.com/name/nm0000424/,Hugh Grant,5,"['Two Weeks Notice (2002)', 'Dungeons & Dragons: Honor Among Thieves (2023)', 'The Pirates! Band of Misfits (2012)', 'Wonka (2023)', ""Bridget Jones's Diary (2001)""]"
https://www.imdb.com/name/nm0000144/,Cary Elwes,5,"['Twister (1996)', 'Mission: Impossible - Dead Reckoning Part One (2023)', 'Robin Hood: Men in Tights (1993)', 'The Adventures of Tintin (2011)', 'Liar Liar (1997)']"
https://www.imdb.com/name/nm1204201/,Lloyd Sherr,5,"['Cars 2 (2011)', 'Turbo (2013)', 'Cars 3 (2017)', 'Klaus (2019)', 'The Guilty (2021)']"
https://www.imdb.com/name/nm0262635/,Chris Evans,5,"['The Gray Man (2022)', 'Deadpool & Wolverine (2024)', 'Lightyear (2022)', 'Not Another Teen Movie (2001)', 'The Losers (2010)']"
https://www.imdb.com/name/nm5377144/,Awkwafina,5,"['Neighbors 2: Sorority Rising (2016)', 'Jackpot! (2024)', 'Kung Fu Panda 4 (2024)', 'Migration (2023)', 'IF (2024)']"
https://www.imdb.com/name/nm0002006/,Thomas Haden Church,5,"['Tombstone (1993)', 'Easy A (2010)', ""Daddy's Home (2015)"", 'Idiocracy (2006)', 'The Peanut Butter Falcon (2019)']"
https://www.imdb.com/name/nm2094029/,Suki Úna Rae,5,"['It Ends with Us (2024)', 'Joker: Folie à Deux (2024)', 'Ghostbusters: Frozen Empire (2024)', 'Insidious: The Red Door (2023)', 'Brokeback Mountain (2005)']"
https://www.imdb.com/name/nm0757855/,Zoe Saldaña,5,"['The Losers (2010)', 'Vivo (2021)', 'Get Over It (2001)', 'Crossroads (2002)', 'The Adam Project (2022)']"
https://www.imdb.com/name/nm0447695/,Anna Kendrick,5,"['50/50 (2011)', 'Self Reliance (2023)', 'Pitch Perfect 2 (2015)', 'Pitch Perfect (2012)', 'Woman of the Hour (2023)']"
https://www.imdb.com/name/nm1297015/,Emma Stone,5,"['The Croods (2013)', 'Movie 43 (2013)', 'Easy A (2010)', 'Birdman or (The Unexpected Virtue of Ignorance) (2014)', 'The Croods: A New Age (2020)']"
https://www.imdb.com/name/nm0799777/,J.K. Simmons,5,"['Klaus (2019)', 'Megamind (2010)', 'Juror #2 (2024)', ""Chip 'n Dale: Rescue Rangers (2022)"", 'Kung Fu Panda 3 (2016)']"
https://www.imdb.com/name/nm0732497/,Craig Robinson,5,"['Saving Bikini Bottom: The Sandy Cheeks Movie (2024)', 'Zack and Miri Make a Porno (2008)', 'Hot Frosty (2024)', 'Muppets Haunted Mansion (2021)', 'Knocked Up (2007)']"
https://www.imdb.com/name/nm0001774/,Ben Stiller,5,"['The Secret Life of Walter Mitty (2013)', 'Megamind (2010)', 'Nutcrackers (2024)', 'Along Came Polly (2004)', 'The Cable Guy (1996)']"
https://www.imdb.com/name/nm0277221/,Lou Fillipo,5,"['Rocky (1976)', 'Rocky II (1979)', 'Rocky IV (1985)', 'Rocky III (1982)', 'Rocky V (1990)']"
https://www.imdb.com/name/nm0924154/,Shea Whigham,5,"['The Gray Man (2022)', 'Non-Stop (2014)', 'Mission: Impossible - Dead Reckoning Part One (2023)', 'Silver Linings Playbook (2012)', 'Kong: Skull Island (2017)']"
https://www.imdb.com/name/nm1731680/,Robert Bizik,5,"['Split (2016)', 'Just My Luck (2006)', 'Creed (2015)', 'Confessions of a Shopaholic (2009)', 'Silver Linings Playbook (2012)']"
https://www.imdb.com/name/nm2636836/,Chris Titone,5,"['The Wrong Missy (2020)', 'Home Team (2022)', 'Leo (2023)', 'Blended (2014)', 'Pixels (2015)']"
https://www.imdb.com/name/nm0624852/,LeRoy Neiman,5,"['Rocky V (1990)', 'Rocky III (1982)', 'Rocky II (1979)', 'Rocky IV (1985)', 'Rocky Balboa (2006)']"
https://www.imdb.com/name/nm0000354/,Matt Damon,5,"['Air (2023)', 'IF (2024)', 'EuroTrip (2004)', 'Good Will Hunting (1997)', 'The Departed (2006)']"
https://www.imdb.com/name/nm0000349/,Joan Cusack,5,"['Klaus (2019)', 'Confessions of a Shopaholic (2009)', 'Arthur Christmas (2011)', 'Instant Family (2018)', 'Sixteen Candles (1984)']"
