URL,name,len,Long Title
https://www.imdb.com/name/nm0001814/,Gus Van Sant,1,['Good Will Hunting (1997)']
https://www.imdb.com/name/nm0001508/,Penny Marshall,1,['Big (1988)']
https://www.imdb.com/name/nm0001345/,Jim Henson,1,['The Dark Crystal (1982)']
https://www.imdb.com/name/nm0269463/,Jon Favreau,1,['Chef (2014)']
https://www.imdb.com/name/nm0270263/,Brian Fee,1,['Cars 3 (2017)']
https://www.imdb.com/name/nm0751648/,Joe Russo,1,['The Gray Man (2022)']
https://www.imdb.com/name/nm0545150/,Kelly Marcel,1,['Venom: The Last Dance (2024)']
https://www.imdb.com/name/nm0615592/,Andy Muschietti,1,['The Flash (2023)']
https://www.imdb.com/name/nm0601337/,Jason Moore,1,['Pitch Perfect (2012)']
https://www.imdb.com/name/nm0593610/,Mike Mitchell,1,['Kung Fu Panda 4 (2024)']
https://www.imdb.com/name/nm0569891/,Tom McGrath,1,['Megamind (2010)']
https://www.imdb.com/name/nm0567112/,Michael McCullers,1,['Baby Mama (2008)']
https://www.imdb.com/name/nm0563039/,Melanie Mayron,1,['Mean Girls 2 (2011) (TV)']
